Area	Bairro	Cidade	Endereco	Estado	Latitude	Longitude	Quartos	Suites	Vagas	Tipo	Transacao	Valor
86	Barra da Tijuca	Rio de Janeiro	Rua Jornalista Henrique Cordeiro	RJ	-23.0058334	-43.3220498	2	0	2	Apartamento	Venda	792000
139	Recreio dos Bandeirantes	Rio de Janeiro	Rua Clóvis Salgado	RJ	-23.0220629	-43.459754	3	3	3	Apartamento	Venda	1260000
63	Engenho de Dentro	Rio de Janeiro	Rua Eulina Ribeiro	RJ	-22.9076363	-43.3025461	2	1	0	Apartamento	Venda	270000
76	Vila Isabel	Rio de Janeiro	Rua Duque de Caxias	RJ	-22.9140426	-43.2424591	2	1	1	Apartamento	Venda	680000
96	Botafogo	Rio de Janeiro	Rua Pinheiro Guimarães	RJ	-22.9585276	-43.1940117	3	1	1	Apartamento	Venda	1450000
57	Cachambi	Rio de Janeiro	Rua Miguel Cervantes	RJ	-22.8908714	-43.2693133	2	1	1	Apartamento	Venda	285000
300	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9849469	-43.2114086	4	3	2	Apartamento	Venda	8500000
78	Barra da Tijuca	Rio de Janeiro	Rua Ataulpho Coutinho	RJ	-26.9225117	-49.0607072	2	1	1	Apartamento	Venda	750000
130	Leme	Rio de Janeiro	Rua Gustavo Sampaio	RJ	-22.9617464	-43.1661458	3	0	0	Apartamento	Venda	1150000
90	Leme	Rio de Janeiro	Rua General Ribeiro da Costa	RJ	-22.9623311	-43.1699247	3	1	1	Apartamento	Venda	830000
68	Recreio dos Bandeirantes	Rio de Janeiro	Rua Wilfred Penha Borges	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	349000
290	Flamengo	Rio de Janeiro	Avenida Rui Barbosa	RJ	-22.939754	-43.1713592	4	1	1	Apartamento	Venda	3600000
56	Pechincha	Rio de Janeiro	Avenida Geremário Dantas	RJ	-22.9256632	-43.3572134	2	1	1	Apartamento	Venda	269000
90	Vila da Penha	Rio de Janeiro	Rua Professor Teixeira da Rocha	RJ	-22.8426995	-43.3168484	4	1	1	Apartamento	Venda	690000
43	Cachambi	Rio de Janeiro	Rua São Gabriel	RJ	-22.8855555	-43.2705901	1	0	0	Apartamento	Venda	210000
70	Bangu	Rio de Janeiro	Rua Istambul	RJ	-22.87554138	-43.46295379	2	0	1	Apartamento	Venda	260000
130	Copacabana	Rio de Janeiro	Avenida Rainha Elizabeth da Bélgica	RJ	-22.9854068	-43.1920925	3	0	1	Apartamento	Venda	1950000
66	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada de Jacarepaguá	RJ	-22.945801	-43.3396702	2	0	1	Apartamento	Venda	299000
220	Leblon	Rio de Janeiro	Rua Aristides Espinola	RJ	-22.98741993	-43.22645586	4	1	2	Apartamento	Venda	4500000
80	Tijuca	Rio de Janeiro	Rua Gomes Braga	RJ	-22.9237718	-43.2510277	2	1	1	Apartamento	Venda	350000
60	Pechincha	Rio de Janeiro	Capenha	RJ	-22.9278711	-43.3442319	2	1	1	Apartamento	Venda	280000
44	Flamengo	Rio de Janeiro	Rua Buarque de Macedo	RJ	-22.9292536	-43.1752284	1	0	0	Apartamento	Venda	475000
67	Pechincha	Rio de Janeiro	Estrada Pau-Ferro	RJ	-22.9269277	-43.3486142	3	1	1	Apartamento	Venda	340000
163	Lagoa	Rio de Janeiro	Rua Frei Leandro	RJ	-22.9614001	-43.2069594	2	1	2	Apartamento	Venda	1990000
68	Ipanema	Rio de Janeiro	Rua Francisco Otaviano	RJ	-14.235004	-51.92528	2	0	0	Apartamento	Venda	1050000
81	Cosme Velho	Rio de Janeiro	Rua Cosme Velho	RJ	-22.9399386	-43.2011885	2	0	0	Apartamento	Venda	550000
232	Recreio dos Bandeirantes	Rio de Janeiro	Rua Guilherme Baptista	RJ	-23.0123841	-43.4518827	3	2	2	Apartamento	Venda	980000
15	Copacabana	Rio de Janeiro	Rua Santa Clara	RJ	-22.9706427	-43.1877722	1	0	0	Apartamento	Venda	360000
86	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9852493	-43.2099761	2	2	1	Apartamento	Venda	2900000
80	Andaraí	Rio de Janeiro	Rua Paula Brito	RJ	-22.9276537	-43.2539893	2	0	0	Apartamento	Venda	420000
60	Lagoa	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.9661343	-43.2031184	2	0	1	Apartamento	Venda	950000
141	Copacabana	Rio de Janeiro	Rua Ministro Viveiros de Castro	RJ	-22.9640584	-43.1769343	3	0	1	Apartamento	Venda	1300000
180	Humaitá	Rio de Janeiro	Rua do Humaitá	RJ	-22.9567632	-43.1985058	3	2	0	Apartamento	Venda	2350000
91	Maracanã	Rio de Janeiro	Rua Visconde de Itamarati	RJ	-22.9179941	-43.2326732	3	1	1	Apartamento	Venda	730000
135	Leblon	Rio de Janeiro	Rua Sambaíba	RJ	-26.9225117	-49.0607072	3	2	2	Apartamento	Venda	2450000
94	Botafogo	Rio de Janeiro	Praia Botafogo	RJ	-22.941943	-43.1765601	2	1	1	Apartamento	Venda	1100000
166	São Conrado	Rio de Janeiro	Avenida Aquarela do Brasil	RJ	-22.9959567	-43.2558409	3	1	2	Apartamento	Venda	2100000
45	Vaz Lobo	Rio de Janeiro	Rua Vaz Lobo	RJ	-22.8594188	-43.3262765	1	0	1	Apartamento	Venda	80000
107	Barra da Tijuca	Rio de Janeiro	Avenida Gastão Senges	RJ	-23.002535	-43.341997	2	1	1	Apartamento	Venda	1000000
85	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Joaquim Pinheiro	RJ	-22.9317803	-43.333237	3	1	1	Apartamento	Venda	499000
98	Vila Isabel	Rio de Janeiro	Rua Sousa Franco	RJ	-22.91212	-43.246516	2	1	2	Apartamento	Venda	420000
85	Tijuca	Rio de Janeiro	Rua dos Araujos	RJ	-22.927535	-43.227787	2	1	1	Apartamento	Venda	550000
73	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-26.9225117	-49.0607072	2	1	2	Apartamento	Venda	750000
110	Tijuca	Rio de Janeiro	Rua Barão de Itapagipe	RJ	-22.9251328	-43.2209232	3	0	0	Apartamento	Venda	399000
180	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9854996	-43.2008084	4	0	1	Apartamento	Venda	2700000
76	Tijuca	Rio de Janeiro	Rua Almirante Cochrane	RJ	-14.235004	-51.92528	2	0	1	Apartamento	Venda	529999
70	Tijuca	Rio de Janeiro	Rua Maria Amália	RJ	-22.9279022	-43.2427781	2	1	2	Apartamento	Venda	595000
83	Méier	Rio de Janeiro	Rua Padre Ildefonso Penalba	RJ	-22.8954092	-43.2786307	3	0	1	Apartamento	Venda	599000
70	Maria da Graça	Rio de Janeiro	Rua Ferreira Cardoso	RJ	-22.87972	-43.261155	2	0	1	Apartamento	Venda	279000
71	Barra da Tijuca	Rio de Janeiro	Rua Marlo da Costa e Souza	RJ	-23.0094262	-43.4360112	2	1	1	Apartamento	Venda	520000
70	Vista Alegre	Rio de Janeiro	Rua Cruz Jobim	RJ	-22.829223	-43.321329	1	0	1	Apartamento	Venda	450000
229	Recreio dos Bandeirantes	Rio de Janeiro	Rua Nilton Santos 	RJ	-23.0241139	-43.5129166	3	1	1	Apartamento	Venda	719900
100	Tijuca	Rio de Janeiro	Rua Afonso Pena	RJ	-22.8713664	-43.6314439	2	1	1	Apartamento	Venda	800000
70	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Francisco Dantas	RJ	-22.9465217	-43.3407507	3	1	1	Apartamento	Venda	399300
157	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada Pau-Ferro	RJ	-22.9278529	-43.3387141	4	2	2	Apartamento	Venda	799000
72	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9896669	-43.3512914	1	0	2	Apartamento	Venda	690000
85	Humaitá	Rio de Janeiro	Rua Pinheiro Guimarães	RJ	-22.958505	-43.195314	2	1	1	Apartamento	Venda	650000
120	Tijuca	Rio de Janeiro	Rua Padre Champagnat	RJ	-22.9199435	-43.2357362	3	1	2	Apartamento	Venda	1090000
48	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Ana Cristina Cesar	RJ	-22.948067	-43.3517846	2	0	1	Apartamento	Venda	215000
90	Tijuca	Rio de Janeiro	Rua Desembargador Izidro	RJ	-22.9271612	-43.233147	3	0	0	Apartamento	Venda	549990
175	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-26.9225117	-49.0607072	3	3	3	Apartamento	Venda	3500000
130	Vila Isabel	Rio de Janeiro	Rua Luís Guimarães	RJ	-22.9182752	-43.2591992	3	1	2	Apartamento	Venda	550000
60	Penha	Rio de Janeiro	Rua Aimoré	RJ	-22.8412128	-43.2822249	2	0	0	Apartamento	Venda	230000
130	Gávea	Rio de Janeiro	Rua Marquês de São Vicente	RJ	-22.9786782	-43.2345323	3	0	1	Apartamento	Venda	2390000
96	Rio Comprido	Rio de Janeiro	Rua Aureliano Portugal	RJ	-22.9241729	-43.2129017	2	0	0	Apartamento	Venda	315000
116	Leblon	Rio de Janeiro	Rua General Venâncio Flores	RJ	-22.9822646	-43.2258111	3	0	1	Apartamento	Venda	2100000
55	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Ana Cristina Cesar	RJ	-22.9471896	-43.3513932	2	0	1	Apartamento	Venda	240000
50	Del Castilho	Rio de Janeiro	Estrada Adhemar Bebiano	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	295000
92	Barra da Tijuca	Rio de Janeiro	Avenida das Acácias da Península	RJ	-22.9894974	-43.3568824	2	1	1	Apartamento	Venda	920000
19	Centro	Rio de Janeiro	Rua dos Inválidos	RJ	-22.9140505	-43.1840383	1	0	0	Apartamento	Venda	209000
66	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Tim Maia	RJ	-23.0035061	-43.4842296	2	1	1	Apartamento	Venda	400000
93	Vila Valqueire	Rio de Janeiro	Rua Namur	RJ	-26.9225117	-49.0607072	2	1	1	Apartamento	Venda	320000
65	Tijuca	Rio de Janeiro	Rua Barão de Pirassinunga	RJ	-22.9271218	-43.2328157	2	0	0	Apartamento	Venda	580000
45	Laranjeiras	Rio de Janeiro	Rua Pereira da Silva	RJ	-22.9307366	-43.1882759	1	0	0	Apartamento	Venda	350000
75	Vista Alegre	Rio de Janeiro	Rua Bernardo Taveira	RJ	-14.235004	-51.92528	3	1	1	Apartamento	Venda	370000
65	Todos os Santos	Rio de Janeiro	Rua Getúlio	RJ	-22.8960553	-43.2812677	2	1	1	Apartamento	Venda	325000
50	Ramos	Rio de Janeiro	Rua André Pinto	RJ	-26.9225117	-49.0607072	1	0	0	Apartamento	Venda	185000
56	Méier	Rio de Janeiro	Rua Dias da Cruz	RJ	-22.90490723	-43.29384613	2	0	0	Apartamento	Venda	340000
133	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Potiguara	RJ	-22.9431995	-43.3369111	3	1	2	Apartamento	Venda	555000
80	Ipanema	Rio de Janeiro	Rua Alberto de Campos	RJ	-22.9068467	-43.1728965	2	0	0	Apartamento	Venda	890000
138	Barra da Tijuca	Rio de Janeiro	Avenida Jornalista Ricardo Marinho	RJ	-23.0015322	-43.3474946	3	1	2	Apartamento	Venda	1230000
130	Ipanema	Rio de Janeiro	Rua Farme de Amoedo	RJ	-22.9866672	-43.2008689	3	1	1	Apartamento	Venda	2400000
170	Lagoa	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.963749	-43.2036528	4	1	3	Apartamento	Venda	2900000
647	Copacabana	Rio de Janeiro	Rua Barão de Ipanema	RJ	-22.9748409	-43.1900056	1	0	3	Apartamento	Venda	6700001
90	Laranjeiras	Rio de Janeiro	Rua Belisário Távora	RJ	-22.9437684	-43.1923162	1	0	0	Apartamento	Venda	550000
69	Humaitá	Rio de Janeiro	Largo dos Leões	RJ	-22.9537161	-43.1972955	1	1	1	Apartamento	Venda	890000
70	Tijuca	Rio de Janeiro	Rua Carmela Dutra	RJ	-3.7554608	-38.488298	2	1	1	Apartamento	Venda	548000
70	Tijuca	Rio de Janeiro	Avenida Maracanã	RJ	-22.9222418	-43.2360404	2	0	1	Apartamento	Venda	680000
105	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.005693	-43.3398262	2	1	2	Apartamento	Venda	1055000
230	Barra da Tijuca	Rio de Janeiro		RJ	-23.0003709	-43.365895	3	3	2	Apartamento	Venda	1630000
119	Copacabana	Rio de Janeiro	Rua Constante Ramos	RJ	-22.9733808	-43.1897964	3	0	0	Apartamento	Venda	1100000
69	Méier	Rio de Janeiro	Rua Piranga	RJ	-22.9049818	-43.2899593	2	1	1	Apartamento	Venda	570000
170	Lagoa	Rio de Janeiro	Avenida Borges de Medeiros	RJ	-22.9628572	-43.2078858	3	1	2	Apartamento	Venda	3900000
250	Leblon	Rio de Janeiro	Rua Aperana	RJ	-22.9879399	-43.229496	4	1	3	Apartamento	Venda	6250000
299	Barra da Tijuca	Rio de Janeiro	Rua John Kennedy	RJ	-23.0117134	-43.3199214	4	4	4	Apartamento	Venda	4600000
110	Barra da Tijuca	Rio de Janeiro	Rua Bauhíneas da Península	RJ	-26.9225117	-49.0607072	3	1	2	Apartamento	Venda	1100000
60	Quintino Bocaiúva	Rio de Janeiro	Rua Amália	RJ	-22.8821048	-43.3163315	2	0	1	Apartamento	Venda	195000
114	Olaria	Rio de Janeiro	Rua Anspecada Melo	RJ	-14.235004	-51.92528	2	1	2	Apartamento	Venda	599000
82	Tijuca	Rio de Janeiro	Rua Carvalho Alvim	RJ	-22.9263099	-43.2420934	2	0	1	Apartamento	Venda	589999
304	Vila Isabel	Rio de Janeiro	Rua Maxwell	RJ	-22.9184399	-43.2400498	4	2	2	Apartamento	Venda	1400000
95	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Joaquim Pinheiro	RJ	-22.9315673	-43.3336234	3	2	2	Apartamento	Venda	595000
100	Tijuca	Rio de Janeiro	Rua Paraíba	RJ	-26.9225117	-49.0607072	3	1	1	Apartamento	Venda	740000
73	Humaitá	Rio de Janeiro	Rua do Humaitá	RJ	-22.9600117	-43.2031126	2	1	1	Apartamento	Venda	1250000
73	Lagoa	Rio de Janeiro	Rua Fonte da Saudade	RJ	-22.9637019	-43.202797	1	0	1	Apartamento	Venda	1000000
38	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9637167	-43.1783955	1	0	0	Apartamento	Venda	388000
200	Copacabana	Rio de Janeiro	Rua Bulhões de Carvalho	RJ	-22.984989	-43.193088	3	1	1	Apartamento	Venda	1850000
187	Jardim Oceânico	Rio de Janeiro	Rua General Ivan Raposo	RJ	-23.0115805	-43.3139748	3	2	3	Apartamento	Venda	1850000
140	Copacabana	Rio de Janeiro	Rua Dias da Rocha	RJ	-22.9723118	-43.1894336	3	0	1	Apartamento	Venda	1500000
237	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.0050966	-43.3777225	4	3	2	Apartamento	Venda	2300000
107	Jacarepaguá	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-22.9651412	-43.3851843	4	1	2	Apartamento	Venda	750000
142	Vila Isabel	Rio de Janeiro	Rua Visconde de Santa Isabel	RJ	-22.91715	-43.258676	3	1	2	Apartamento	Venda	450000
51	Glória	Rio de Janeiro	Avenida Augusto Severo	RJ	-26.9225117	-49.0607072	2	0	0	Apartamento	Venda	500000
380	Leblon	Rio de Janeiro		RJ	-22.9068467	-43.1728965	4	4	4	Apartamento	Venda	14000000
117	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.973427	-43.190897	3	1	0	Apartamento	Venda	1260000
78	Barra da Tijuca	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-22.9665997	-43.3838343	2	1	1	Apartamento	Venda	565000
66	Vila Isabel	Rio de Janeiro	Rua Barão de Vassouras	RJ	-22.9214348	-43.2488425	3	0	1	Apartamento	Venda	375000
112	Rio Comprido	Rio de Janeiro	Avenida Paulo de Frontin	RJ	-26.9225117	-49.0607072	3	0	0	Apartamento	Venda	460000
60	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada dos Três Rios	RJ	-22.9364866	-43.3347648	2	1	1	Apartamento	Venda	395000
140	Recreio dos Bandeirantes	Rio de Janeiro	Rua Desembargador Paulo Alonso	RJ	-23.0190348	-43.4774885	4	1	2	Apartamento	Venda	830000
209	Laranjeiras	Rio de Janeiro	Rua Soares Cabral	RJ	-26.9225117	-49.0607072	3	2	1	Apartamento	Venda	1600000
66	Rio Comprido	Rio de Janeiro	Rua Barão de Itapagipe	RJ	-22.9197128	-43.2104933	2	1	1	Apartamento	Venda	380000
64	Jacarepaguá	Rio de Janeiro	Estrada de Camorim	RJ	-22.969327	-43.4259192	2	1	1	Apartamento	Venda	299000
120	Copacabana	Rio de Janeiro	Rua Anita Garibaldi	RJ	-22.969434	-43.1876532	3	1	0	Apartamento	Venda	1400000
100	Jardim Guanabara	Rio de Janeiro	Rua Bocaiúva	RJ	-14.235004	-51.92528	2	1	2	Apartamento	Venda	450000
79	Jardim Botânico	Rio de Janeiro	Rua Pio Correia	RJ	-22.9594714	-43.2033031	2	1	1	Apartamento	Venda	980000
185	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9855896	-43.1902831	2	1	0	Apartamento	Venda	2980000
90	Bancários	Rio de Janeiro	Rua Ilha Fiscal	RJ	-22.7885395	-43.1829329	2	0	1	Apartamento	Venda	295000
70	Rio Comprido	Rio de Janeiro	Rua Tenente Vieira Sampaio	RJ	-22.9212281	-43.2086867	2	0	1	Apartamento	Venda	520000
98	Flamengo	Rio de Janeiro	Rua Fernando Osório	RJ	-22.9360783	-43.1772454	3	1	1	Apartamento	Venda	848000
58	Maria da Graça	Rio de Janeiro	Rua Feliciano de Aguiar	RJ	-22.8820953	-43.2660967	2	0	1	Apartamento	Venda	250000
110	Copacabana	Rio de Janeiro	Rua Almirante Gonçalves	RJ	-22.9798908	-43.1907736	3	0	1	Apartamento	Venda	1550000
96	Recreio dos Bandeirantes	Rio de Janeiro	Rua Silvia Pozzano	RJ	-23.0068538	-43.4841998	3	1	2	Apartamento	Venda	650000
71	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada Pau-Ferro	RJ	-22.9316132	-43.3320315	2	1	1	Apartamento	Venda	455000
146	Tijuca	Rio de Janeiro	Rua Rego Lópes	RJ	-22.9257426	-43.2229925	3	1	2	Apartamento	Venda	1080000
88	Tijuca	Rio de Janeiro	Rua Garibaldi	RJ	-23.5002428	-46.6276118	2	1	1	Apartamento	Venda	830000
70	Tijuca	Rio de Janeiro	Rua Haddock Lobo	RJ	-22.9204812	-43.2161887	2	0	1	Apartamento	Venda	490000
68	Lagoa	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.9750737	-43.1985366	2	0	0	Apartamento	Venda	1260000
205	Ipanema	Rio de Janeiro	Rua Barão da Torre	RJ	-22.983421	-43.2045404	4	2	2	Apartamento	Venda	4050000
186	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0114084	-43.3251329	4	1	2	Apartamento	Venda	3200000
48	Cachambi	Rio de Janeiro	Rua Conselheiro Agostinho	RJ	-22.8906946	-43.2845098	1	1	1	Apartamento	Venda	320000
96	Maracanã	Rio de Janeiro	Avenida Maracanã	RJ	-22.9176971	-43.2310007	3	1	1	Apartamento	Venda	630000
94	Andaraí	Rio de Janeiro	Rua Amaral	RJ	-22.9236558	-43.2438198	3	0	1	Apartamento	Venda	745000
172	Recreio dos Bandeirantes	Rio de Janeiro	Rua Doutor Crespo	RJ	-23.0113397	-43.4698845	4	2	2	Apartamento	Venda	799000
70	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0098705	-43.3342068	2	0	1	Apartamento	Venda	850000
68	Barra da Tijuca	Rio de Janeiro	Rua Franz Weissman	RJ	-22.9682217	-43.3861995	2	1	1	Apartamento	Venda	460000
65	Jardim Guanabara	Rio de Janeiro	Rua Itua	RJ	-22.8154316	-43.2056162	2	2	1	Apartamento	Venda	525000
243	Copacabana	Rio de Janeiro	Rua Belfort Roxo	RJ	-22.9633127	-43.1766152	4	0	1	Apartamento	Venda	1580000
91	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9852086	-43.2087037	2	1	1	Apartamento	Venda	1600000
76	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9358359	-43.2440748	2	1	1	Apartamento	Venda	600000
82	Maracanã	Rio de Janeiro	Rua Mariz e Barros	RJ	-22.9126973	-43.2162716	3	1	0	Apartamento	Venda	490000
171	Barra da Tijuca	Rio de Janeiro	Rua Coronel Aviador Antônio Arthur Braga	RJ	-22.9842404	-43.3847044	4	2	2	Apartamento	Venda	1850000
34	Botafogo	Rio de Janeiro	Rua da Passagem	RJ	-22.9549187	-43.1810497	1	1	0	Apartamento	Venda	480000
133	Copacabana	Rio de Janeiro	Avenida Henrique Dodsworth	RJ	-22.9767416	-43.1951359	3	1	3	Apartamento	Venda	2100000
149	Copacabana	Rio de Janeiro	Rua Constante Ramos	RJ	-22.9743346	-43.1885862	3	1	0	Apartamento	Venda	1950000
140	Leblon	Rio de Janeiro	Rua Professor Arthur Ramos	RJ	-22.4647219	-44.4476514	3	1	2	Apartamento	Venda	3500000
230	Copacabana	Rio de Janeiro	Rua Santa Clara	RJ	-22.9729968	-43.1858541	4	1	1	Apartamento	Venda	1600000
112	Recreio dos Bandeirantes	Rio de Janeiro	Rua Desembargador Paulo Alonso	RJ	-23.01846	-43.4761528	3	1	2	Apartamento	Venda	670000
110	Gávea	Rio de Janeiro	Rua Professor Manuel Ferreira	RJ	-22.9773779	-43.2287257	3	1	2	Apartamento	Venda	2310000
118	Barra da Tijuca	Rio de Janeiro	Rua Sérgio Camargo	RJ	-22.9695557	-43.3874588	3	1	2	Apartamento	Venda	945000
115	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9753666	-43.1899341	3	0	0	Apartamento	Venda	735000
260	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9862264	-43.2075472	3	1	2	Apartamento	Venda	8800000
120	Ipanema	Rio de Janeiro	Rua Visconde de Pirajá	RJ	-22.9848632	-43.1962899	3	1	1	Apartamento	Venda	1600000
28	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.9370898	-43.1758539	1	0	0	Apartamento	Venda	430000
115	Barra da Tijuca	Rio de Janeiro	Rua Jacarandás da Península	RJ	-22.988302	-43.3495915	2	2	1	Apartamento	Venda	1100000
490	Barra da Tijuca	Rio de Janeiro	Rua Vilhena de Morais	RJ	-22.9975142	-43.3769346	4	2	3	Apartamento	Venda	2499000
116	Grajaú	Rio de Janeiro	Rua Gurupi	RJ	-22.92158655	-43.26058617	3	1	2	Apartamento	Venda	829999
190	Gávea	Rio de Janeiro	Rua Marquês de São Vicente	RJ	-22.977029	-43.230098	3	1	3	Apartamento	Venda	3200000
260	Ipanema	Rio de Janeiro	Rua Garcia D'avila	RJ	-22.9853562	-43.2091923	5	1	1	Apartamento	Venda	4200000
97	Ipanema	Rio de Janeiro	Rua Barão da Torre	RJ	-22.983312	-43.1972349	2	1	1	Apartamento	Venda	1680000
194	Copacabana	Rio de Janeiro	Rua Xavier da Silveira	RJ	-22.9771086	-43.1895246	3	1	1	Apartamento	Venda	2100000
70	Méier	Rio de Janeiro	Rua Ernestina	RJ	-22.9114413	-43.2839238	3	0	1	Apartamento	Venda	213000
35	Tijuca	Rio de Janeiro	Rua Maria Amália	RJ	-22.9294423	-43.2452688	1	0	0	Apartamento	Venda	330000
150	Tijuca	Rio de Janeiro	Rua Carlos de Vasconcelos	RJ	-22.97908014	-43.01822673	3	1	1	Apartamento	Venda	880000
90	Méier	Rio de Janeiro	Rua Aristides Caire	RJ	-22.8982826	-43.2774105	2	0	1	Apartamento	Venda	355000
85	Tijuca	Rio de Janeiro	Rua Bom Pastor	RJ	-14.235004	-51.92528	3	1	2	Apartamento	Venda	850000
110	Leblon	Rio de Janeiro	Rua Timóteo da Costa	RJ	-22.9852305	-43.2350082	2	1	2	Apartamento	Venda	2450000
119	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9083081	-43.1970258	3	3	2	Apartamento	Venda	1150000
95	Península	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9906684	-43.3511217	3	1	2	Apartamento	Venda	977280
250	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9863938	-43.2085965	4	2	2	Apartamento	Venda	16000000
200	Recreio dos Bandeirantes	Rio de Janeiro	Rua Professor Nehemias Gueiros	RJ	-23.0159127	-43.454113	3	3	4	Apartamento	Venda	1260000
189	Ipanema	Rio de Janeiro	Rua Humberto de Campos	RJ	-22.9820622	-43.2218801	4	2	2	Apartamento	Venda	4000000
50	Itanhangá	Rio de Janeiro	Avenida Engenheiro Souza Filho	RJ	-26.9225117	-49.0607072	2	0	0	Apartamento	Venda	110000
350	Barra da Tijuca	Rio de Janeiro	Avenida Monsenhor Ascaneo	RJ	-23.0109299	-43.310363	3	2	3	Apartamento	Venda	2600000
75	Moneró	Rio de Janeiro	Rua Malta	RJ	-22.8005137	-43.1966419	2	0	1	Apartamento	Venda	360000
119	Botafogo	Rio de Janeiro	Rua da Passagem	RJ	-22.9546429	-43.1811786	4	0	2	Apartamento	Venda	1369000
53	Rocha Miranda	Rio de Janeiro	Estrada do Barro Vermelho	RJ	-22.8507449	-43.3452819	2	0	1	Apartamento	Venda	185000
60	Vila da Penha	Rio de Janeiro	Avenida Vicente de Carvalho	RJ	-23.4946483	-46.728553	2	0	1	Apartamento	Venda	255000
49	Pechincha	Rio de Janeiro	Rua Mirataia	RJ	-22.9363647	-43.362745	2	0	1	Apartamento	Venda	200000
75	Santa Teresa	Rio de Janeiro	Rua Hermenegildo de Barros	RJ	-22.9194559	-43.1793935	1	0	1	Apartamento	Venda	749000
110	Botafogo	Rio de Janeiro	Rua São Clemente	RJ	-22.9494182	-43.1874685	3	0	0	Apartamento	Venda	990000
150	Tijuca	Rio de Janeiro	Rua Afonso Pena	RJ	-22.9206668	-43.2173112	3	0	1	Apartamento	Venda	679999
109	Jardim Botânico	Rio de Janeiro	Rua Eurico Cruz	RJ	-26.9225117	-49.0607072	2	1	2	Apartamento	Venda	1790000
354	Recreio dos Bandeirantes	Rio de Janeiro		RJ	-22.9068467	-43.1728965	4	4	2	Apartamento	Venda	2100000
162	Leblon	Rio de Janeiro	Praca Atahualpa	RJ	-22.9874365	-43.2281607	3	2	2	Apartamento	Venda	4900000
175	Leblon	Rio de Janeiro	Rua Carlos Gois	RJ	-22.9835741	-43.2200535	3	0	0	Apartamento	Venda	1900000
113	Pechincha	Rio de Janeiro	Estrada Pau-Ferro	RJ	-14.235004	-51.92528	3	1	2	Apartamento	Venda	588000
108	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9896669	-43.3512914	2	1	1	Apartamento	Venda	1190000
70	Praça Seca	Rio de Janeiro	Rua Pinto Teles	RJ	-22.8878867	-43.3479001	2	0	1	Apartamento	Venda	310000
72	Pechincha	Rio de Janeiro	Rua Maenca	RJ	-22.9262204	-43.3530771	3	1	1	Apartamento	Venda	289000
120	Copacabana	Rio de Janeiro	Rua Felipe de Oliveira	RJ	-22.9620161	-43.1771158	2	1	1	Apartamento	Venda	990000
138	Copacabana	Rio de Janeiro	Rua Domingos Ferreira	RJ	-22.9702014	-43.1844261	3	1	1	Apartamento	Venda	1890000
